filename,iou,group_syntax_success_rate,coordinate_mae,mae_s,mae_q,mae_f,inference_time,first_token_latency
test173.gcode,0.9998291339601383,1.0,9.008175826279986e-06,0.0,0.0,0.0,12.014521,0.0
test174.gcode,0.9998000609644864,1.0,1.0953320391328273e-05,0.0,0.0,0.0,12.014521,0.0
test175.gcode,0.9998317610256667,1.0,6.903800628320177e-06,0.0,0.0,0.0,12.014521,0.0
test176.gcode,0.9998326415711288,1.0,6.805722951822752e-06,0.0,0.0,0.0,12.014521,0.0
test177.gcode,0.9997982169841478,1.0,8.25406657594507e-06,0.0,0.0,0.0,12.014521,0.0
test178.gcode,0.9998302363285051,1.0,7.32609328023689e-06,0.0,0.0,0.0,12.014521,0.0
test179.gcode,0.9998129761912216,1.0,9.414330246476838e-06,0.0,0.0,0.0,12.014521,0.0
test18.gcode,0.9999987032508368,1.0,1.8989331842300625e-07,0.0,0.0,0.0,12.014521,0.0
test180.gcode,0.9998170430866045,1.0,1.1155279930030811e-05,0.0,0.0,0.0,12.014521,0.0
test181.gcode,0.999842429046829,1.0,9.516319645916254e-06,0.0,0.0,0.0,12.014521,0.0
test182.gcode,0.9998276116456476,1.0,8.489214838969063e-06,0.0,0.0,0.0,12.014521,0.0
test183.gcode,0.9997906052149517,1.0,1.148643657036294e-05,0.0,0.0,0.0,12.014521,0.0
test184.gcode,0.9998118542989446,1.0,9.974603601357823e-06,0.0,0.0,0.0,12.014521,0.0
test185.gcode,0.9998147418261287,1.0,9.35787950637576e-06,0.0,0.0,0.0,12.014521,0.0
test186.gcode,0.999813016043857,1.0,9.69756821795827e-06,0.0,0.0,0.0,12.014521,0.0
test187.gcode,0.9998210595876651,1.0,8.88950104916041e-06,0.0,0.0,0.0,12.014521,0.0
test188.gcode,0.9998241108554332,1.0,8.702889086480833e-06,0.0,0.0,0.0,12.014521,0.0
test189.gcode,0.9998434376376467,1.0,7.165861900954291e-06,0.0,0.0,0.0,12.014521,0.0
test19.gcode,0.999998446550409,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test190.gcode,0.9998064586718104,1.0,1.2060937271555872e-05,0.0,0.0,0.0,12.014521,0.0
test191.gcode,0.9998109301904039,1.0,1.0138432552569186e-05,0.0,0.0,0.0,12.014521,0.0
test192.gcode,0.9998493759065974,1.0,8.100933274740541e-06,0.0,0.0,0.0,12.014521,0.0
test193.gcode,0.9998147400513355,1.0,8.067977347701067e-06,0.0,0.0,0.0,12.014521,0.0
test194.gcode,0.9998442262288604,1.0,9.196917006861687e-06,0.0,0.0,0.0,12.014521,0.0
test195.gcode,0.9998245488737205,1.0,9.776270700148125e-06,0.0,0.0,0.0,12.014521,0.0
test196.gcode,0.9998139905885055,1.0,9.444390121344163e-06,0.0,0.0,0.0,12.014521,0.0
test197.gcode,0.9998126149694474,1.0,1.0089887839510886e-05,0.0,0.0,0.0,12.014521,0.0
test198.gcode,0.9998456820955487,1.0,8.431972655901726e-06,0.0,0.0,0.0,12.014521,0.0
test199.gcode,0.9998140192532577,1.0,9.444390121436432e-06,0.0,0.0,0.0,12.014521,0.0
test2.gcode,0.9999997567361029,1.0,2.5306933373669704e-08,0.0,0.0,0.0,12.014521,0.0
test20.gcode,0.9999999999999676,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test200.gcode,0.9998140382705422,1.0,9.277524724852664e-06,0.0,0.0,0.0,12.014521,0.0
test201.gcode,0.9998279297205304,1.0,9.321389860332559e-06,0.0,0.0,0.0,12.014521,0.0
test202.gcode,0.999804197177433,1.0,9.373375000914812e-06,0.0,0.0,0.0,12.014521,0.0
test203.gcode,0.9998303470922338,1.0,6.7380299307865815e-06,0.0,0.0,0.0,12.014521,0.0
test204.gcode,0.9998113721488492,1.0,9.842202045967903e-06,0.0,0.0,0.0,12.014521,0.0
test205.gcode,0.9998192998350259,1.0,9.022745767622996e-06,0.0,0.0,0.0,12.014521,0.0
